year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2009,51059,Fairfax County (VA),Fairfax County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,100892,2.14
2010,51059,Fairfax County (VA),Fairfax County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,103171,2.56
2011,51059,Fairfax County (VA),Fairfax County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,105603,3.07
2012,51059,Fairfax County (VA),Fairfax County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,108224,3.68
2013,51059,Fairfax County (VA),Fairfax County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,111036,4.4
2014,51059,Fairfax County (VA),Fairfax County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,112545,5.2700000000000005
2015,51059,Fairfax County (VA),Fairfax County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,114770,6.319999999999999
2016,51059,Fairfax County (VA),Fairfax County,nhb,Non-Hispanic Black,opioid,All opioids,11.164870231382071,14,116728,7.56
2017,51059,Fairfax County (VA),Fairfax County,nhb,Non-Hispanic Black,opioid,All opioids,12.191855220476498,16,118774,9.06
2018,51059,Fairfax County (VA),Fairfax County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,120300,10.850000000000001
2019,51059,Fairfax County (VA),Fairfax County,nhb,Non-Hispanic Black,opioid,All opioids,10.156232884706993,13,121487,12.99
1999,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,68543,0.28
2000,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,71572,0.32
2001,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,75085,0.36
2002,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,80000,0.41000000000000003
2003,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,84763,0.47000000000000003
2004,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,90653,0.53
2005,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,96816,0.6
2006,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,105251,0.69
2007,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,111320,0.7799999999999999
2008,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,116202,0.89
2009,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,122238,1.01
2010,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,126569,1.1500000000000001
2011,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,128316,1.3
2012,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,131063,1.48
2013,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,135578,1.6800000000000002
2014,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,141085,1.91
2015,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,146211,2.17
2016,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,152040,2.4699999999999998
2017,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,157437,2.8099999999999996
2018,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,162532,3.19
2019,48157,Fort Bend County (TX),Fort Bend County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,169162,3.63
1999,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,195879,2.3
2000,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,200496,2.51
2001,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,207218,2.73
2002,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,213826,2.9699999999999998
2003,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,219835,3.23
2004,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,225325,3.52
2005,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,230352,3.8299999999999996
2006,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,236236,4.18
2007,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,241928,4.55
2008,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,6.084169103184464,13,247964,4.95
2009,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,253782,5.39
2010,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,10.317493148868197,25,258517,5.87
2011,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,7.765044073021356,20,264264,6.39
2012,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,4.638245922499286,12,270916,6.96
2013,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,6.493492483174211,18,278288,7.58
2014,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,6.18632764540965,17,286254,8.25
2015,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,10.209795288832103,28,294422,11.729999999999999
2016,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,15.184312851637443,47,302012,16.68
2017,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,30.857585577724706,91,310265,23.72
2018,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,29.414422964681325,91,317114,33.720000000000006
2019,39049,Franklin County (OH),Franklin County,nhb,Non-Hispanic Black,opioid,All opioids,47.37083485745507,149,322043,47.96
1999,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,365340,1.8900000000000001
2000,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,366307,2.03
2001,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,365276,2.18
2002,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,361955,2.3499999999999996
2003,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,4.08610141252832,14,357083,2.52
2004,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,353395,2.71
2005,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,355100,2.9099999999999997
2006,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,368853,3.13
2007,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,3.655208576691148,13,382471,3.3699999999999997
2008,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,4.937113177533423,20,392182,3.62
2009,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,2.9958884978944518,13,400823,3.8899999999999997
2010,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,2.914321291928527,12,411488,4.18
2011,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,4.331869355095959,18,423669,4.49
2012,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,2.724315819475993,12,434723,4.83
2013,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,2.967748909373551,14,437529,5.1899999999999995
2014,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,7.367488312014831,34,442288,5.58
2015,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,6.348287811540613,30,448448,6
2016,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,7.227938662643197,33,455398,6.44
2017,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,7.274730752926574,34,462256,6.930000000000001
2018,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,6.138571541660047,30,466594,7.44
2019,13121,Fulton County (GA),Fulton County,nhb,Non-Hispanic Black,opioid,All opioids,8.783988272356401,43,472805,8
1999,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,122430,0.08
2000,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,125174,0.14
2001,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,128675,0.26
2002,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,131045,0.48000000000000004
2003,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,133681,0.89
2004,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,136628,1.6500000000000001
2005,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,140849,3.04
2006,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,145907,2.13
2007,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,150477,1.5
2008,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,155175,1.05
2009,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,159070,0.74
2010,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,162400,0.97
2011,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,165378,1.28
2012,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,168412,1.6800000000000002
2013,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,171812,2.2
2014,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,175024,2.8899999999999997
2015,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,178148,3.79
2016,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,182067,4.98
2017,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,184655,6.54
2018,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,6.794481584165902,13,187616,8.58
2019,37081,Guilford County (NC),Guilford County,nhb,Non-Hispanic Black,opioid,All opioids,12.745481101484769,25,190339,11.26
1999,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,71485,0.33999999999999997
2000,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,80306,0.38
2001,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,90801,0.44
2002,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,100502,0.5
2003,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,110793,0.5700000000000001
2004,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,123785,0.65
2005,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,136305,0.75
2006,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,152941,0.8500000000000001
2007,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,166005,0.97
2008,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,174899,1.11
2009,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,184413,1.27
2010,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,191494,1.45
2011,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,200030,1.6600000000000001
2012,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,207488,1.8900000000000001
2013,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,216738,2.16
2014,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,226736,2.4699999999999998
2015,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,237197,2.82
2016,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,245995,3.23
2017,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,4.038902767925081,11,254350,3.69
2018,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,4.306607629060512,11,261471,4.21
2019,13135,Gwinnett County (GA),Gwinnett County,nhb,Non-Hispanic Black,opioid,All opioids,4.781126616519035,13,268640,4.81
1999,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,201117,1.1700000000000002
2000,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,201913,1.3900000000000001
2001,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,203139,1.6400000000000001
2002,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,204124,1.93
2003,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,5.613191723530189,11,204713,2.29
2004,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,205222,2.7
2005,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,205866,3.19
2006,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,207081,3.77
2007,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,208109,4.46
2008,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,6.359090697837658,13,209157,5.2700000000000005
2009,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,210910,6.23
2010,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,211989,7.359999999999999
2011,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,212555,8.7
2012,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,6.179022424283277,13,213672,10.28
2013,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,14.53424844294474,32,215683,12.15
2014,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,13.2967687215598,29,217059,14.360000000000001
2015,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,22.637922104228714,47,218498,16.97
2016,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,14.025445751147258,30,219594,20.05
2017,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,27.952614143849896,60,220857,23.7
2018,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,30.01526853821221,65,222036,28.01
2019,39061,Hamilton County (OH),Hamilton County,nhb,Non-Hispanic Black,opioid,All opioids,30.390684739910913,66,222915,33.1
1999,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,623487,2.01
2000,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,630230,2.11
2001,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,640840,2.22
2002,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,651450,2.32
2003,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,2.883937113543232,19,659895,2.44
2004,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,3.053050953417502,20,667200,2.55
2005,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,2.301629271084349,16,675485,2.68
2006,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,3.2060069424758817,25,732538,2.8099999999999996
2007,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,4.300742017970134,33,731368,2.94
2008,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,741254,3.09
2009,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,2.9508119498065426,22,757274,3.24
2010,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,3.3313496813228847,26,770081,3.3899999999999997
2011,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,3.864346900981728,29,783741,3.56
2012,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,3.8001324629120754,31,800364,3.73
2013,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,2.4573764112021945,21,816921,3.9099999999999997
2014,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,3.4352917484881225,29,837583,4.1
2015,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,3.888133381409803,34,858788,4.3
2016,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,3.1800676326917405,29,873424,4.51
2017,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,4.883030916951708,44,883151,4.73
2018,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,5.535762029588381,49,893008,4.96
2019,48201,Harris County (TX),Harris County,nhb,Non-Hispanic Black,opioid,All opioids,6.427755470927472,59,902291,5.2
1999,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,98651,0.77
2000,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,100633,0.91
2001,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,102337,1.08
2002,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,104157,1.28
2003,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,106027,1.52
2004,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,107295,1.8
2005,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,109002,2.14
2006,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,110490,2.54
2007,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,111854,3.02
2008,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,113394,3.58
2009,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,114638,4.25
2010,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,116005,5.04
2011,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,117011,5.98
2012,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,118156,7.1
2013,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,119248,8.43
2014,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,120103,10.01
2015,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,9.52617691696959,12,120964,11.88
2016,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,14.999974969554698,19,121796,14.1
2017,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,13.283834372695011,18,122956,16.73
2018,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,18.784603095877916,25,123593,19.86
2019,09003,Hartford County (CT),Hartford County,nhb,Non-Hispanic Black,opioid,All opioids,31.515956447244,42,124886,23.57
1999,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,104119,0.07
2000,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,109248,0.21000000000000002
2001,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,113356,0.62
2002,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,116257,1.81
2003,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,120284,5.25
2004,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,124433,5.79
2005,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,127239,6.4
2006,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,11.613257004456429,14,131579,7.06
2007,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,135857,7.8
2008,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,139698,8.62
2009,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,10.22256321161167,12,142790,9.51
2010,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,9.432767398611782,12,145493,10.51
2011,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,13.393222604749354,15,149492,11.6
2012,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,12.192086896024442,17,153423,12.81
2013,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,15.057716146870504,21,157334,14.15
2014,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,15.204567208981828,19,162078,15.62
2015,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,9.41650801856261,13,166385,17.25
2016,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,18.676773410825607,29,172438,19.05
2017,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,18.033250537568744,30,177238,21.04
2018,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,23.46421604743233,38,181051,23.24
2019,27053,Hennepin County (MN),Hennepin County,nhb,Non-Hispanic Black,opioid,All opioids,30.657445815500008,52,183780,25.66
1999,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,145429,0.06
2000,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,149354,0.11
2001,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,154613,0.21000000000000002
2002,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,159592,0.38
2003,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,164388,0.7
2004,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,170309,1.28
2005,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,176661,2.36
2006,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,182706,4.34
2007,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,186287,4.44
2008,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,189831,4.54
2009,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,6.413079359359861,12,194920,4.6499999999999995
2010,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,199266,4.75
2011,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,205546,4.859999999999999
2012,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,207721,4.970000000000001
2013,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,211494,5.09
2014,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,217040,5.2
2015,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,223040,5.319999999999999
2016,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,228787,5.44
2017,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,7.247315203277515,17,234346,5.56
2018,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,5.646427464563083,14,238905,5.6899999999999995
2019,12057,Hillsborough County (FL),Hillsborough County,nhb,Non-Hispanic Black,opioid,All opioids,7.0250404550045165,17,244069,5.819999999999999
1999,29095,Jackson County (MO),Jackson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,155016,0.13
2000,29095,Jackson County (MO),Jackson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,156237,0.22
2001,29095,Jackson County (MO),Jackson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,156908,0.35
2002,29095,Jackson County (MO),Jackson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,157686,0.56
