year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2018,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,opioid,All opioids,9.671340963218821,12,129931,11.739999999999998
2019,37051,Cumberland County (NC),Cumberland County,nhb,Non-Hispanic Black,opioid,All opioids,17.046033004383805,22,131481,15.739999999999998
1999,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,385531,6.03
2000,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,386826,5.67
2001,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,387552,5.34
2002,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,388295,5.02
2003,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,3.804929912004689,14,388771,4.73
2004,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,4.5808429636478625,17,388591,4.45
2005,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,5.059529154493747,19,387825,4.1899999999999995
2006,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,4.341481906715627,17,386014,3.94
2007,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,4.113143419087851,17,384958,3.71
2008,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,2.92457039563063,12,384395,3.4899999999999998
2009,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,4.191239552133002,16,384129,4.23
2010,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,5.681632961509863,23,384519,5.14
2011,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,7.684908585615582,32,383571,6.23
2012,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,6.307032187450535,27,382726,7.56
2013,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,7.628283948494509,36,383372,9.17
2014,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,9.362443714046421,35,383293,11.12
2015,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,10.340114117290302,43,383194,13.48
2016,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,18.200894256952104,76,382411,16.36
2017,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,25.570912718565072,99,380468,19.84
2018,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,18.442825063727703,74,378883,24.06
2019,39035,Cuyahoga County (OH),Cuyahoga County,nhb,Non-Hispanic Black,opioid,All opioids,30.415588198168457,120,377559,29.19
1999,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,449399,1.45
2000,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,453197,1.54
2001,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,463809,1.6400000000000001
2002,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,469535,1.74
2003,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,473573,1.84
2004,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,477753,1.96
2005,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,3.358129799528629,16,484002,2.08
2006,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,2.1027662710422836,11,501507,2.2
2007,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,2.6661241476988318,14,506954,2.34
2008,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,2.030833825432563,11,512440,2.48
2009,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,3.1600169480442726,17,521775,2.63
2010,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,1.9393186684057135,11,529089,2.8
2011,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,1.8844889964159566,11,538388,2.9699999999999998
2012,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,2.8054751807137137,17,551095,3.15
2013,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,2.8306103084847214,17,560567,3.34
2014,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,3.788277142625295,25,570288,3.55
2015,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,2.431838778283655,15,581778,3.7600000000000002
2016,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,3.4455431177171154,21,592815,3.9899999999999998
2017,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,3.5359165731542817,23,600965,4.24
2018,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,5.362031135768307,35,605151,4.5
2019,48113,Dallas County (TX),Dallas County,nhb,Non-Hispanic Black,opioid,All opioids,6.045526261277859,41,607843,4.7700000000000005
1999,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,148594,0.43000000000000005
2000,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,150495,0.53
2001,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,152672,0.65
2002,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,154359,0.8
2003,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,156598,0.98
2004,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,159446,1.2
2005,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,162826,1.48
2006,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,166781,1.82
2007,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,169323,2.24
2008,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,171965,2.75
2009,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,174745,3.3899999999999997
2010,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,177310,4.17
2011,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,179669,5.119999999999999
2012,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,183676,6.3
2013,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,5.941801703069641,11,186582,7.75
2014,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,189185,9.53
2015,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,6.601351006212873,12,191854,11.719999999999999
2016,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,18.351229761471576,37,193439,14.42
2017,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,14.827824389804558,29,193252,17.73
2018,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,17.389665886836738,36,192594,21.810000000000002
2019,47037,Davidson County (TN),Davidson County,nhb,Non-Hispanic Black,opioid,All opioids,35.48523286312862,68,191993,26.82
1999,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,7.120000370090642,24,346580,10.709999999999999
2000,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,10.617284950705521,36,345917,10.66
2001,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,10.644445391754692,36,341955,10.6
2002,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,7.773985372109694,26,338411,10.55
2003,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,13.125552982999242,44,332773,10.5
2004,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,14.92036455479632,50,326663,10.450000000000001
2005,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,11.445197593374209,39,320385,10.4
2006,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,13.486950713864394,46,315872,10.350000000000001
2007,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,8.35537627152464,28,312283,10.3
2008,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,7.105408645268311,26,309063,10.25
2009,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,3.0578852455295937,12,308452,10.2
2010,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,7.729403217567712,25,308684,10.15
2011,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,11.641455596242071,40,311264,10.1
2012,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,10.635475570645914,34,314604,10.05
2013,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,13.689872565408375,50,319303,10
2014,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,13.765777064178405,48,321781,16.77
2015,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,22.694311792049216,82,323815,28.12
2016,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,47.902824145581484,177,324909,47.14
2017,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,58.77878930929589,216,324981,51.01
2018,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,47.61338123458144,170,324295,55.190000000000005
2019,11,DC,District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,61.46999325361418,219,321775,59.720000000000006
1999,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,149503,3.8499999999999996
2000,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,153517,3.75
2001,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,157360,3.66
2002,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,7.125941624434558,11,161322,3.57
2003,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,165409,3.48
2004,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,169532,3.3899999999999997
2005,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,174883,3.3
2006,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,179979,3.22
2007,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,184865,3.14
2008,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,189524,3.06
2009,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,192649,2.9899999999999998
2010,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,195744,2.9099999999999997
2011,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,198757,2.84
2012,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,201358,3.82
2013,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,7.549934209388544,14,204227,5.13
2014,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,6.849354595505291,13,207462,6.9
2015,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,210931,9.29
2016,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,7.80837557218581,17,214264,12.49
2017,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,18.325779577739503,40,217550,16.8
2018,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,24.520784253766088,51,221076,22.6
2019,10,DE,Delaware,nhb,Non-Hispanic Black,opioid,All opioids,30.702197158818503,65,224574,30.39
1999,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,355194,0.29000000000000004
2000,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,366903,0.33999999999999997
2001,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,369841,0.39
2002,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,370649,0.45
2003,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,370316,0.53
2004,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,369543,0.61
2005,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,371598,0.71
2006,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,375932,0.8200000000000001
2007,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,376281,0.9500000000000001
2008,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,376362,1.11
2009,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,378530,1.28
2010,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,377806,1.49
2011,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,381815,1.73
2012,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,387076,2
2013,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,392599,2.3299999999999996
2014,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,397969,2.7
2015,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,4.030020863674033,18,403706,3.13
2016,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,3.011660878470985,14,409187,3.63
2017,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,3.613987609701756,16,411337,4.22
2018,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,5.139627687092841,23,412973,4.89
2019,13089,DeKalb County (GA),DeKalb County,nhb,Non-Hispanic Black,opioid,All opioids,6.797924792495796,27,414751,5.68
1999,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,79838,0.09
2000,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,81619,0.12000000000000001
2001,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,84694,0.15000000000000002
2002,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,87827,0.19
2003,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,90969,0.25
2004,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,94369,0.32
2005,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,97588,0.41000000000000003
2006,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,101357,0.53
2007,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,104619,0.69
2008,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,107428,0.89
2009,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,109987,1.1400000000000001
2010,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,111996,1.47
2011,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,113607,1.9
2012,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,115738,2.4499999999999997
2013,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,117820,3.16
2014,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,119565,4.08
2015,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,120684,5.26
2016,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,122279,6.79
2017,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,10.938568596073656,13,124327,8.75
2018,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,10.717729588395375,14,126312,11.29
2019,42045,Delaware County (PA),Delaware County,nhb,Non-Hispanic Black,opioid,All opioids,16.673954756035492,20,128552,14.56
1999,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,7.120000370090642,24,346580,10.709999999999999
2000,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,10.617284950705521,36,345917,10.66
2001,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,10.644445391754692,36,341955,10.6
2002,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,7.773985372109694,26,338411,10.55
2003,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,13.125552982999242,44,332773,10.5
2004,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,14.92036455479632,50,326663,10.450000000000001
2005,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,11.445197593374209,39,320385,10.4
2006,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,13.486950713864394,46,315872,10.350000000000001
2007,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,8.35537627152464,28,312283,10.3
2008,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,7.105408645268311,26,309063,10.25
2009,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,3.0578852455295937,12,308452,10.2
2010,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,7.729403217567712,25,308684,10.15
2011,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,11.641455596242071,40,311264,10.1
2012,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,10.635475570645914,34,314604,10.05
2013,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,13.689872565408375,50,319303,10
2014,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,13.765777064178405,48,321781,16.77
2015,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,22.694311792049216,82,323815,28.12
2016,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,47.902824145581484,177,324909,47.14
2017,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,58.77878930929589,216,324981,51.01
2018,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,47.61338123458144,170,324295,55.190000000000005
2019,11001,District of Columbia (DC),District of Columbia,nhb,Non-Hispanic Black,opioid,All opioids,61.46999325361418,219,321775,59.720000000000006
1999,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,87646,0.06
2000,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,89537,0.12000000000000001
2001,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,90864,0.26
2002,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,92115,0.56
2003,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,92529,1.21
2004,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,92945,2.59
2005,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,93860,2.8299999999999996
2006,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,95404,3.11
2007,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,97548,3.4
2008,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,99666,3.73
2009,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,102121,4.09
2010,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,104714,4.48
2011,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,107277,4.91
2012,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,109518,5.38
2013,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,111711,5.89
2014,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,114162,6.45
2015,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,115302,7.07
2016,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,116818,7.75
2017,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,117012,8.49
2018,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,117302,9.3
2019,37063,Durham County (NC),Durham County,nhb,Non-Hispanic Black,opioid,All opioids,14.869896344561502,17,117750,10.19
1999,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,214798,0.18
2000,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,219057,0.22
2001,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,223361,0.28
2002,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,227827,0.35
2003,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,232377,0.43000000000000005
2004,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,237538,0.54
2005,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,241843,0.6699999999999999
2006,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,247152,0.8400000000000001
2007,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,250838,1.05
2008,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,253147,1.3
2009,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,255465,1.62
2010,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,257930,2.03
2011,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,260756,2.52
2012,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,263172,3.15
2013,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,266364,3.92
2014,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,270274,4.89
2015,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,274941,6.1
2016,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,12.556324152926335,33,280188,7.6
2017,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,11.781482428232753,33,284721,9.48
2018,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,8.403698515055185,23,289107,11.82
2019,12031,Duval County (FL),Duval County,nhb,Non-Hispanic Black,opioid,All opioids,14.645358383116418,40,292826,14.739999999999998
1999,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,102.59371690526642,113,123883,95.74000000000001
2000,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,79.5885045755304,89,124887,88.19
2001,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,76.56784286381337,86,124792,81.25
2002,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,80.98735301290726,92,124725,74.85
2003,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,125066,23.84
2004,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,124822,7.6
2005,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,124324,2.42
2006,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,123785,2.8099999999999996
2007,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,123542,3.27
2008,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,123911,3.8099999999999996
2009,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,123987,4.430000000000001
2010,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,124325,5.1499999999999995
2011,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,124639,5.99
2012,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,124606,6.970000000000001
2013,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,125174,8.11
2014,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,125481,9.43
2015,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,13.424690266203687,17,125543,10.97
2016,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,19.03863304179269,24,125261,12.75
2017,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,18.11154931077097,21,125586,14.83
2018,36029,Erie County (NY),Erie County,nhb,Non-Hispanic Black,opioid,All opioids,16.307690280706932,21,125800,17.25
