year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2000,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,878900,0.45
2001,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,875929,0.48000000000000004
2002,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,872542,0.52
2003,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,866567,0.56
2004,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,856463,0.6
2005,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,845903,0.65
2006,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,834364,0.7
2007,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,824019,0.75
2008,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,819582,0.81
2009,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,819292,0.8700000000000001
2010,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,821307,0.9400000000000001
2011,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,824174,1.01
2012,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.2983193704718627,11,825027,1.09
2013,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,823892,1.1800000000000002
2014,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,820640,1.27
2015,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,815001,1.36
2016,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.2309068533157934,11,807448,1.47
2017,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.0262701541559522,19,797762,1.58
2018,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.4012885704786384,13,788610,1.7
2019,36047,Kings County (NY),Kings County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.0578694749448485,20,781234,1.83
1999,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,941426,1.6500000000000001
2000,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,938947,1.6500000000000001
2001,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,936477,1.6500000000000001
2002,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,933611,1.6600000000000001
2003,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.590556277986311,24,928319,1.6600000000000001
2004,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.1352280523880682,20,920376,1.6600000000000001
2005,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.583480269136599,24,908924,1.6700000000000002
2006,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.4013488792938587,14,893978,1.6700000000000002
2007,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,879665,1.6700000000000002
2008,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.7604322454349417,17,870195,1.6700000000000002
2009,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.1909243371477003,21,865776,1.6800000000000002
2010,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.5419554207102457,15,860667,1.6800000000000002
2011,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,860324,1.6800000000000002
2012,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.3112978136165392,12,862380,1.6900000000000002
2013,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.002850835921136,11,864476,1.6900000000000002
2014,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.3051710684646085,13,863792,1.6900000000000002
2015,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.0301518035532236,19,861249,1.7
2016,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.1365242168477616,11,856594,1.7
2017,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.7935602754641398,18,851969,1.7
2018,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,1.8639428511093938,19,847009,1.71
2019,06037,Los Angeles County (CA),Los Angeles County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,2.18810572111256,18,842799,1.71
1999,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,114450,0.07
2000,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,119200,0.13
2001,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,124976,0.27
2002,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,130970,0.55
2003,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,137002,1.12
2004,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,145075,2.2800000000000002
2005,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,155751,2.42
2006,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,167166,2.58
2007,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,176139,2.74
2008,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,185374,2.9099999999999997
2009,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,193515,3.09
2010,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,198088,3.2800000000000002
2011,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,203986,3.4899999999999998
2012,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,212240,3.7
2013,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,220017,3.9299999999999997
2014,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,228074,4.18
2015,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,238454,4.44
2016,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,249564,4.72
2017,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,6.048616331496318,15,258448,5.01
2018,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,5.269871705509879,14,268469,5.319999999999999
2019,04013,Maricopa County (AZ),Maricopa County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,6.77877465863892,19,279060,5.6499999999999995
1999,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,209562,0.25
2000,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,212614,0.3
2001,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,216298,0.35
2002,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,219768,0.41000000000000003
2003,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,223078,0.48000000000000004
2004,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,226602,0.56
2005,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,229847,0.6599999999999999
2006,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,233783,0.77
2007,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,237214,0.91
2008,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,240955,1.06
2009,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,245085,1.25
2010,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,249415,1.47
2011,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,253379,1.72
2012,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,257453,2.02
2013,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,262265,2.3699999999999997
2014,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,265911,2.7800000000000002
2015,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,269935,3.2600000000000002
2016,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,3.9028420529935426,11,274283,3.8299999999999996
2017,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,3.7148942918413317,11,278060,4.49
2018,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,6.547440558377351,19,282520,5.2700000000000005
2019,18097,Marion County (IN),Marion County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,7.331051639039652,19,285917,6.1899999999999995
1999,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,191211,0.24000000000000002
2000,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,196725,0.27
2001,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,204371,0.29000000000000004
2002,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,212106,0.32
2003,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,219010,0.36
2004,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,226998,0.39
2005,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,237152,0.43000000000000005
2006,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,249667,0.47000000000000003
2007,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,260741,0.52
2008,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,270085,0.58
2009,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,280106,0.63
2010,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,287107,0.7
2011,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,295591,0.77
2012,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,304293,0.8500000000000001
2013,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,314525,0.93
2014,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,322075,1.03
2015,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,330496,1.1300000000000001
2016,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,338832,1.25
2017,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,346526,1.3800000000000001
2018,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,352585,1.52
2019,37119,Mecklenburg County (NC),Mecklenburg County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,358722,1.6700000000000002
1999,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,440982,0.49
2000,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,444642,0.53
2001,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,445520,0.58
2002,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,446380,0.63
2003,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,445577,0.6799999999999999
2004,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,445256,0.74
2005,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,444797,0.8
2006,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,443339,0.8700000000000001
2007,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,437946,0.9400000000000001
2008,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,433730,1.02
2009,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,432828,1.11
2010,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,436038,1.21
2011,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,441475,1.31
2012,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,443223,1.42
2013,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,443542,1.54
2014,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,443496,1.6700000000000002
2015,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,442040,1.82
2016,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,3.37799813636713,15,439824,1.97
2017,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,434914,2.14
2018,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,428868,2.32
2019,12086,Miami-Dade County (FL),Miami-Dade County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,423314,2.52
1999,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,232249,0.08
2000,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,234736,0.16
2001,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,237522,0.32999999999999996
2002,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,240827,0.69
2003,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,243439,1.43
2004,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,245391,2.9699999999999998
2005,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,5.125005908453603,11,246567,6.1499999999999995
2006,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,248617,6.41
2007,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,6.666757088567721,15,250675,6.67
2008,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,7.023844305892453,16,252979,6.95
2009,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,8.18335566118563,17,255141,7.24
2010,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,6.190557328411542,15,257712,7.54
2011,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,8.637996297336858,21,259368,7.859999999999999
2012,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,9.60621777788144,22,260207,8.18
2013,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,10.298717743052542,25,260689,8.52
2014,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,9.39905040998892,23,261602,8.88
2015,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,9.539073892446076,24,261521,9.25
2016,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,10.26427277128178,25,260629,9.629999999999999
2017,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,9.348666582222538,24,260034,10.03
2018,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,11.567639058550066,27,258877,10.450000000000001
2019,55079,Milwaukee County (WI),Milwaukee County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,6.671030580207593,17,258296,10.89
1999,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,133384,0.6599999999999999
2000,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,134453,0.6799999999999999
2001,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,135063,0.71
2002,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,135150,0.73
2003,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,135491,0.76
2004,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,135916,0.7799999999999999
2005,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,136706,0.81
2006,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,138753,0.8400000000000001
2007,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,140258,0.8600000000000001
2008,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,142144,0.89
2009,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,143625,0.92
2010,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,144615,0.96
2011,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,145063,0.99
2012,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,146566,1.02
2013,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,147373,1.06
2014,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,147715,1.09
2015,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,148567,1.1300000000000001
2016,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,149495,1.1700000000000002
2017,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,149844,1.21
2018,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,150492,1.25
2019,01097,Mobile County (AL),Mobile County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,151071,1.29
1999,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,100877,0.07
2000,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,103180,0.1
2001,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,104126,0.14
2002,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,105389,0.2
2003,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,106324,0.29000000000000004
2004,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,107157,0.41000000000000003
2005,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,107593,0.6
2006,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,108390,0.8600000000000001
2007,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,109412,1.24
2008,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,110655,1.78
2009,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,111927,2.57
2010,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,112661,2.57
2011,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,113114,2.56
2012,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,113583,2.56
2013,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,114106,2.55
2014,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,114516,2.54
2015,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,114385,2.54
2016,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,114349,2.53
2017,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,114259,2.53
2018,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,114397,2.52
2019,36055,Monroe County (NY),Monroe County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,114403,2.52
1999,24031,Montgomery County (MD),Montgomery County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,633720,0.23
2000,24031,Montgomery County (MD),Montgomery County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,648438,0.26
2001,24031,Montgomery County (MD),Montgomery County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,665162,0.3
2002,24031,Montgomery County (MD),Montgomery County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,680194,0.33999999999999997
2003,24031,Montgomery County (MD),Montgomery County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,691979,0.39
2004,24031,Montgomery County (MD),Montgomery County,nhb,Non-Hispanic Black,natural,Natural and semi-synthetic opioids,NA,NA,702222,0.44
