year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2010,39113,Montgomery County (OH),Montgomery County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,116477,6.09
2011,39113,Montgomery County (OH),Montgomery County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,116500,5.859999999999999
2012,39113,Montgomery County (OH),Montgomery County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,116612,5.64
2013,39113,Montgomery County (OH),Montgomery County,nhb,Non-Hispanic Black,opioid,All opioids,10.253558140788627,11,116959,9.239999999999998
2014,39113,Montgomery County (OH),Montgomery County,nhb,Non-Hispanic Black,opioid,All opioids,13.247474326348405,15,116946,15.139999999999999
2015,39113,Montgomery County (OH),Montgomery County,nhb,Non-Hispanic Black,opioid,All opioids,19.894027263309685,24,117156,24.8
2016,39113,Montgomery County (OH),Montgomery County,nhb,Non-Hispanic Black,opioid,All opioids,44.18461762728577,48,117479,40.63
2017,39113,Montgomery County (OH),Montgomery County,nhb,Non-Hispanic Black,opioid,All opioids,71.00792093778698,75,117949,66.56
2018,39113,Montgomery County (OH),Montgomery County,nhb,Non-Hispanic Black,opioid,All opioids,47.21609982370275,49,118475,56.449999999999996
2019,39113,Montgomery County (OH),Montgomery County,nhb,Non-Hispanic Black,opioid,All opioids,51.91417758095815,54,118997,47.87
1999,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,99716,0.5
2000,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,102614,0.62
2001,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,105380,0.75
2002,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,108379,0.92
2003,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,111324,1.12
2004,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,114117,1.37
2005,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,117385,1.6700000000000002
2006,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,120536,2.04
2007,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,123474,2.4899999999999998
2008,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,125947,3.03
2009,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,127846,3.7
2010,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,129327,4.52
2011,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,131116,5.52
2012,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,132705,6.74
2013,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,8.647756815232686,11,134397,8.219999999999999
2014,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,136277,10.04
2015,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,138272,12.25
2016,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,8.25646971628953,12,140261,14.96
2017,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,23.308900313752428,34,142118,18.259999999999998
2018,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,25.956536509305067,37,143965,22.29
2019,10003,New Castle County (DE),New Castle County,nhb,Non-Hispanic Black,opioid,All opioids,30.042424253204583,43,145718,27.21
1999,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,159089,0.58
2000,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,163972,0.65
2001,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,170890,0.73
2002,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,178327,0.81
2003,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,186059,0.92
2004,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,195292,1.03
2005,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,203243,1.1500000000000001
2006,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,209057,1.3
2007,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,212864,1.46
2008,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,218062,1.6400000000000001
2009,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,223990,1.84
2010,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,229802,2.06
2011,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,235891,2.32
2012,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,243322,2.6
2013,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,251426,2.92
2014,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,257852,3.2800000000000002
2015,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,264647,3.69
2016,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,271606,4.14
2017,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,7.477500468322637,21,278075,4.6499999999999995
2018,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,5.540323395842534,16,282455,5.22
2019,12099,Palm Beach County (FL),Palm Beach County,nhb,Non-Hispanic Black,opioid,All opioids,5.848569582814502,16,286846,5.859999999999999
1999,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,657634,0.56
2000,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,658113,0.6
2001,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,657781,0.64
2002,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,659040,0.69
2003,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,659859,0.73
2004,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,661148,0.7899999999999999
2005,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,660906,0.8400000000000001
2006,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,659754,0.91
2007,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,658378,0.97
2008,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,1.8319506131194048,12,658260,1.04
2009,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,659611,1.12
2010,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,660525,1.2
2011,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,1.5562100952775122,11,664499,1.28
2012,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,667281,1.37
2013,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,668574,1.47
2014,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,1.6519109646407544,13,669068,1.58
2015,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,669625,1.6900000000000002
2016,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,2.1219596261372238,12,668576,3.88
2017,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,2.6802807297004096,17,666379,8.91
2018,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,29.869415050959272,204,663319,20.45
2019,42101,Philadelphia County (PA),Philadelphia County,nhb,Non-Hispanic Black,opioid,All opioids,39.39941100605856,262,659471,46.91
1999,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,180845,8.49
2000,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,180177,8.66
2001,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,177791,8.84
2002,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,175483,9.01
2003,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,8.296618409937565,13,173789,9.19
2004,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,10.040493916170924,16,171835,9.38
2005,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,7.7746313027547576,12,168378,9.57
2006,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,15.780234711011461,24,165390,9.76
2007,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,162916,9.96
2008,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,9.074505557155213,15,161671,10.16
2009,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,10.01722390628703,15,160643,10.360000000000001
2010,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,13.176374185573952,20,159464,13.129999999999999
2011,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,22.10777103555368,35,158783,16.64
2012,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,14.676119190165526,22,157833,21.1
2013,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,23.256119623109097,35,156678,26.74
2014,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,29.985032669658988,47,155474,33.89
2015,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,28.821805147201882,42,152718,42.96
2016,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,66.97345570429795,95,149810,54.449999999999996
2017,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,75.61059049893521,104,145742,69.02
2018,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,96.17731676875023,129,141962,87.48
2019,29510,St. Louis city (MO),St. Louis city,nhb,Non-Hispanic Black,opioid,All opioids,97.49857794345884,130,138566,110.88
1999,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,192690,1.2
2000,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,197167,1.46
2001,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,202181,1.77
2002,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,207218,2.14
2003,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,211472,2.59
2004,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,5.968989086984475,13,215906,3.14
2005,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,220576,3.8
2006,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,7.485476660540413,16,225480,4.609999999999999
2007,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,NA,NA,229294,5.58
2008,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,4.592683694162572,11,232252,6.7700000000000005
2009,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,4.988046785958892,11,235335,8.2
2010,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,8.901195119609962,20,238229,9.93
2011,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,11.365155681101136,27,239611,12.03
2012,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,13.89963829114999,32,241303,14.58
2013,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,16.364426541329877,36,242829,17.67
2014,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,19.16478846189491,43,243932,21.41
2015,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,18.27502899187216,42,246151,25.939999999999998
2016,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,34.94987815001378,80,247860,31.419999999999998
2017,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,39.888686176818005,92,249821,38.07
2018,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,49.3752126654018,116,251845,46.13
2019,29189,St. Louis County (MO),St. Louis County,nhb,Non-Hispanic Black,opioid,All opioids,57.37232418381609,134,253784,55.89
1999,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,1089516,8.98
2000,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,1079229,9.5
2001,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,1070473,10.05
2002,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,1061028,10.629999999999999
2003,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,12.757466955473655,131,1051418,11.239999999999998
2004,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,12.926112385221245,132,1038557,11.89
2005,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,14.404013439103657,144,1024191,12.57
2006,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,7.990850279039855,79,1013150,13.3
2007,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,14.842057171529861,149,1006581,14.06
2008,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,15.274567416573595,152,1001744,14.870000000000001
2009,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,14.644989929688471,146,999582,15.729999999999999
2010,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,14.592901062050789,140,998411,16.64
2011,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,18.581985186980987,174,998757,17.59
2012,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,20.440136325823666,202,997606,18.610000000000003
2013,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,20.070634785832038,193,996072,19.68
2014,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,23.357139825080548,220,992349,25.95
2015,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,33.40259728763724,317,986113,34.220000000000006
2016,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,49.46225304652987,480,980916,45.120000000000005
2017,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,61.120939736555904,577,973187,59.49
2018,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,36.10163237607881,329,967767,45.720000000000006
2019,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,opioid,All opioids,39.1526425599607,359,963640,35.14
1999,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,209329,36.28
2000,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,203156,35.8
2001,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,197586,35.33
2002,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,191937,34.86
2003,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,32.421098188815556,62,187461,34.4
2004,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,33.11952872534808,61,182853,33.94
2005,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,35.28907090653669,67,179374,33.49
2006,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,30.977723298012776,58,177962,33.05
2007,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,41.80338076796634,73,177304,32.61
2008,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,26.387342980987093,46,176748,32.18
2009,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,34.84197994016122,61,177052,31.759999999999998
2010,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,25.935663147985416,47,177033,31.34
2011,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,32.86451140154915,61,176389,30.919999999999998
2012,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,30.58159335366177,57,177007,30.51
2013,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,32.625941364529275,63,176275,30.110000000000003
2014,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,35.26496243844144,65,175817,40.87
2015,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,53.27626569965813,102,175161,55.47
2016,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,76.97029458934033,142,173237,75.29
2017,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,79.68390210229651,156,171697,81.51
2018,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,96.81347245704373,170,169849,88.24000000000001
2019,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,opioid,All opioids,90.16403020064035,163,167143,95.52
1999,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,561613,0.09
2000,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,558773,0.32
2001,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,555501,1.1300000000000001
2002,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,552381,4.05
2003,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,17.33618962704975,90,548822,14.450000000000001
2004,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,13.566719847878097,69,544313,15.07
2005,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,13.942354793238787,71,538938,15.719999999999999
2006,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,16.32832512788463,84,533575,16.4
2007,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,17.644791820571104,87,526730,17.1
2008,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,18.35280798457663,91,521369,17.84
2009,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,18.39095577649965,89,515894,18.6
2010,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,19.13391931575502,94,512141,19.4
2011,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,17.419763435409614,84,510789,20.24
2012,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,23.492316030042662,113,508967,21.110000000000003
2013,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,23.207479777119854,111,505826,22.01
2014,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,27.20837582650539,133,501750,29.57
2015,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,39.263495730736786,175,497084,39.730000000000004
2016,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,57.213381284904756,254,491086,53.379999999999995
2017,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,66.99715387535946,298,484350,71.71000000000001
2018,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,68.26878756317299,299,477194,63.5
2019,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,opioid,All opioids,53.72168692450842,239,470549,56.24
1999,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,939066,3.06
2000,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,926665,3.55
2001,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,914909,4.109999999999999
2002,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,900730,4.76
2003,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,4.873384814890447,44,886326,5.51
2004,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,6.477129448093271,57,870950,6.38
2005,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,7.96134410501648,71,853829,7.38
2006,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,10.385348058775914,85,835960,8.55
2007,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,8.190548978490733,68,822878,9.9
2008,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,11.452039899632242,96,811073,11.46
2009,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,8.681426477838157,70,802823,13.27
2010,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,13.447936717885058,108,793586,15.370000000000001
2011,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,19.06267985601832,149,784707,17.8
2012,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,20.39940806147734,152,778465,20.610000000000003
2013,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,24.214631562200825,180,773493,23.86
2014,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,23.88137843403259,185,768008,27.630000000000003
2015,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,26.142631290363333,193,761073,32
2016,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,57.01879965915369,407,754092,37.05
2017,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,53.78030345180304,388,746863,42.9
2018,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,41.31685147325396,294,739806,49.68
2019,39035,Cuyahoga County (OH),Cuyahoga County,nhw,Non-Hispanic White,opioid,All opioids,37.90736031366064,269,733595,57.52
1999,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,161711,3.08
2000,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,162567,3.19
2001,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,166954,3.3
2002,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,168662,3.42
2003,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,8.0996070532693,15,168805,3.54
2004,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,172775,3.66
2005,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,178286,3.79
2006,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,184613,3.92
2007,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,191712,4.06
2008,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,197418,4.21
2009,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,206478,4.35
2010,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,215487,4.51
2011,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,222697,4.67
2012,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,230013,4.83
2013,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,236039,5
2014,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,NA,NA,241504,5.18
2015,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,6.051212582741763,15,247992,5.359999999999999
2016,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,7.362552148840453,21,253874,5.55
2017,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,8.653209811782544,22,259989,5.74
2018,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,5.423260781669363,19,264731,5.95
2019,11001,District of Columbia (DC),District of Columbia,nhw,Non-Hispanic White,opioid,All opioids,5.46005646631559,16,269174,6.159999999999999
